frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
16	15	0	1.497	1.29098	0.543619	-0.528067	0.0393692	-0.56899	-0.166374
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
17	129	0	3.7586	3.72621	-0.0339835	0.491259	-3.03587	0.0176164	-1.38871
17	123	0	3.82156	3.44756	1.64298	0.138847	1.37515	-0.00475287	1.69299
17	8	0	1.69051	1.46311	0.820529	-0.209423	0.126638	-0.114011	-1.04219
17	9	0	1.64437	1.50955	0.612532	-0.223654	-0.252183	-0.320389	-1.11813
17	10	0	1.71295	1.62255	0.447176	-0.318733	-0.691847	-0.485048	-1.28749
17	11	0	1.5615	1.30446	0.782406	-0.352861	0.134258	-0.115317	-0.624145
17	124	0	7.59174	6.63085	-3.1453	-1.94252	-3.05363	0.268454	0.836964
17	203	0	7.27884	6.48567	-2.65464	-1.96736	3.10264	0.213602	1.03195
17	15	0	1.49762	1.2914	0.544268	-0.528143	0.0397029	-0.568664	-0.16769
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
18	129	0	3.75839	3.72599	-0.0339844	0.491251	-3.03526	0.0175771	-1.38884
18	123	0	3.82069	3.44678	1.64258	0.138877	1.37663	-0.00668999	1.69322
18	8	0	1.69112	1.46345	0.821163	-0.209475	0.12655	-0.115357	-1.04229
18	9	0	1.64663	1.5115	0.613683	-0.223912	-0.253328	-0.322184	-1.11752
18	10	0	1.71437	1.6238	0.447953	-0.318886	-0.691201	-0.485179	-1.28676
18	11	0	1.5613	1.30415	0.78257	-0.352734	0.134749	-0.114152	-0.624499
18	124	0	7.55602	6.59969	-3.13047	-1.93331	-3.06156	0.268533	0.84631
18	203	0	7.28364	6.48997	-2.65638	-1.96859	3.10223	0.211244	1.02995
18	15	0	1.49733	1.29106	0.544491	-0.527916	0.039413	-0.571498	-0.168702
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
19	129	0	3.75781	3.72542	-0.0339737	0.491174	-3.03492	0.0178433	-1.38889
19	123	0	3.82402	3.44978	1.64402	0.139004	1.37639	-0.00715361	1.69279
19	8	0	1.69118	1.46337	0.821429	-0.209465	0.126309	-0.114445	-1.04218
19	9	0	1.6465	1.51129	0.613868	-0.223858	-0.251838	-0.319841	-1.11778
