frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
124	0	7.56924	6.60088	-3.16863	-1.91876	-3.06378	0.25697	0.850965
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.77503	3.74128	-0.0532429	0.500851	-3.03249	0.0188442	-1.39159
123	0	3.8394	3.47281	1.63088	0.144258	1.38004	-0.00775774	1.68759
124	0	7.50968	6.54891	-3.14385	-1.90351	-3.07273	0.267383	0.867706
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.769	3.7353	-0.0530206	0.500096	-3.03315	0.0180784	-1.39144
123	0	3.82875	3.46313	1.62646	0.14385	1.37455	0.0028496	1.68851
124	0	7.55382	6.5878	-3.16165	-1.91442	-3.06044	0.260799	0.852339
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.76738	3.73367	-0.0525716	0.500036	-3.0303	0.012884	-1.39063
123	0	3.85247	3.48439	1.63689	0.145327	1.37851	-0.0141233	1.6847
124	0	7.5289	6.56636	-3.15073	-1.90793	-3.06393	0.265174	0.861551
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.76694	3.73324	-0.052187	0.500069	-3.0304	0.0168227	-1.39093
123	0	3.85744	3.48836	1.64009	0.145951	1.40122	-0.0632851	-0.805409
124	0	7.55931	6.5932	-3.16238	-1.91627	-2.42904	-0.934932	0.147854
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.76612	3.73242	-0.0521766	0.499973	-3.03192	0.0180216	-1.39108
123	1	3.81772	3.45312	1.62183	0.143643	1.37439	0.00246407	1.68863
124	0	7.55251	6.58741	-3.16006	-1.91325	-3.05405	0.273004	0.854771
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76445	3.73074	-0.0522591	0.499968	-3.03155	0.0172913	-1.39208
123	1	3.8155	3.45114	1.62081	0.1436	1.37302	0.0040403	1.68957
124	0	7.60082	6.62954	-3.1803	-1.92543	-3.05844	0.258789	0.842705
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76464	3.73092	-0.0522504	0.500051	-3.03236	0.0154352	-1.39181
123	1	3.82361	3.45844	1.62433	0.144153	1.3699	0.0085083	1.68902
124	0	7.55121	6.58633	-3.15948	-1.91279	-3.06423	0.26331	0.856707
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76586	3.73212	-0.0522217	0.500257	-3.03323	0.0143556	-1.3913
123	0	3.82379	3.4584	1.6248	0.144237	1.3706	0.00543356	1.68898
124	0	7.57987	6.61143	-3.17112	-1.92024	-3.05751	0.257531	0.849171
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76505	3.73131	-0.0521843	0.500203	-3.0327	0.0155141	-1.39117
123	0	3.82544	3.4598	1.62571	0.144314	1.37346	0.00604713	1.68901
124	0	7.65241	6.67472	-3.20142	-1.93868	-3.03888	0.261035	0.825812
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76592	3.73217	-0.052142	0.50035	-3.03279	0.0155768	-1.39073
123	0	3.82033	3.45497	1.62398	0.144065	1.36817	0.00578503	1.68989
124	0	7.59388	6.62366	-3.17684	-1.92398	-3.04903	0.2656	0.841223
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76967	3.73589	-0.0520842	0.500772	-3.03411	0.0142419	-1.39023
123	0	3.82201	3.45628	1.62515	0.144111	1.37031	0.00631289	1.68872
124	0	7.58872	6.61911	-3.17468	-1.92288	-3.05411	0.265105	0.839944
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.77247	3.73869	-0.0519934	0.501058	-3.033	0.0145358	-1.38972
123	1	3.82402	3.4579	1.62643	0.144108	1.37289	0.00660525	1.68777
124	0	7.51323	6.55317	-3.14315	-1.90398	-3.06637	0.271585	0.859316
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.76548	3.73177	-0.0517189	0.500072	-3.03389	0.0160488	-1.39036
123	0	3.81683	3.4511	1.62404	0.143597	1.37339	0.0042451	1.68749
124	0	7.51266	6.55256	-3.14271	-1.90459	-3.06692	0.269002	0.858774
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.76599	3.7323	-0.0513238	0.500005	-3.03503	0.0118285	-1.3902
123	0	3.82024	3.45408	1.62573	0.143565	1.37434	0.00568811	1.68599
124	0	7.58053	6.6115	-3.17122	-1.92248	-3.05652	0.268398	0.842003
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.76647	3.73279	-0.051328	0.499954	-3.03503	0.0118701	-1.38865
123	0	3.82284	3.45615	1.62742	0.143566	1.37647	0.00683589	1.68555
124	0	7.54746	6.58216	-3.15784	-1.91505	-3.05924	0.271735	0.84953
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.75405	3.72058	-0.0505191	0.49766	-3.03418	0.00975462	-1.39301
123	0	3.82302	3.45567	1.62891	0.143087	1.37746	0.000274587	1.68908
124	0	7.58842	6.6176	-3.17483	-1.92662	-3.05418	0.26568	0.836334
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.75436	3.72091	-0.0502243	0.497537	-3.03497	0.0185612	-1.39108
123	0	3.82821	3.45985	1.63222	0.142947	1.38087	-0.0038268	1.6875
124	0	7.56708	6.59885	-3.16598	-1.92157	-3.05919	0.267065	0.845357
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.75679	3.72333	-0.050271	0.497725	-3.03351	0.0120933	-1.3899
123	0	3.84526	3.47518	1.6397	0.14347	1.38517	-0.0166161	1.68569
124	0	7.5598	6.59207	-3.16339	-1.92043	-3.0554	0.2711	0.840338
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.7541	3.72072	-0.0500854	0.497012	-3.03323	0.01134	-1.38947
123	0	3.81081	3.44405	1.62504	0.141466	1.37339	0.00706998	1.68872
124	0	7.6167	6.64157	-3.18674	-1.93607	-2.42289	-0.924718	0.175278
203	1	7.25732	6.45768	-2.67746	-1.9489	3.09196	0.208408	1.03809
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.7476	3.71431	-0.0507243	0.495873	-3.03582	0.0142422	-1.3903
123	0	3.80618	3.43991	1.62301	0.141011	1.37486	0.00274378	1.68931
124	0	7.57923	6.60867	-3.17134	-1.92684	-2.41733	-0.931424	0.166468
203	1	7.26213	6.4616	-2.67967	-1.9508	3.09354	0.206715	1.03746
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.75113	3.71781	-0.0508422	0.496299	-3.0359	0.0163376	-1.38997
123	0	3.81261	3.44574	1.62571	0.141178	1.37449	0.00512489	1.68842
124	0	7.64659	6.66738	-3.20006	-1.94319	-3.05037	0.258705	0.825549
203	1	7.2088	6.41406	-2.66003	-1.93668	3.09145	0.2101	1.04235
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.75418	3.72083	-0.0509781	0.496657	-3.03454	0.0160441	-1.38961
123	0	3.81187	3.445	1.62555	0.141035	1.3718	0.00392798	1.68794
124	0	7.615	6.63985	-3.1868	-1.93521	-3.05739	0.257071	0.838657
203	1	7.20059	6.40677	-2.65693	-1.93458	3.08904	0.202048	1.04199
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.75233	3.71901	-0.0508909	0.496397	-3.0352	0.0154094	-1.39
123	0	3.8117	3.44458	1.62605	0.140969	1.37175	0.00732589	1.68756
124	0	7.596	6.62313	-3.17891	-1.93076	-3.05212	0.268786	0.837299
203	0	7.18427	6.39223	-2.65083	-1.93035	3.09188	0.208066	1.04036
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.7574	3.72403	-0.0507351	0.497026	-3.03442	0.0131181	-1.38965
123	0	3.81378	3.44617	1.62757	0.14098	1.3699	0.00939445	1.6875
124	0	7.5554	6.58775	-3.16185	-1.92049	-3.05619	0.2721	0.849769
203	0	7.15492	6.36612	-2.63979	-1.92274	3.0906	0.21728	1.04679
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.75554	3.7222	-0.0505759	0.49673	-3.03513	0.0113627	-1.38978
123	0	3.81465	3.44693	1.628	0.140942	1.37196	0.00555427	1.68805
124	0	7.56595	6.5968	-3.1659	-1.92431	-2.42645	-0.9364	0.157898
203	0	7.23373	6.4361	-2.66872	-1.94459	3.095	0.201741	1.03205
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76298	3.72958	-0.0504393	0.4977	-3.03389	0.0123464	-1.38909
123	0	3.8227	3.45418	1.63149	0.141212	1.37683	0.00194993	1.68854
124	0	7.55587	6.58798	-3.16208	-1.9212	-3.05407	0.274197	0.844355
203	0	7.17063	6.38	-2.6453	-1.92768	3.09042	0.208235	1.04214
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76791	3.73451	-0.0494828	0.498125	-3.03671	0.00652672	-1.3886
123	0	3.81055	3.44285	1.62707	0.140552	1.37268	0.00561469	1.68841
124	0	7.59113	6.61872	-3.1767	-1.93037	-3.0506	0.271607	0.834136
203	0	7.23498	6.43724	-2.66889	-1.94524	3.09771	0.204497	1.02956
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.76253	3.72919	-0.0492891	0.497383	-3.03608	0.010664	-1.3891
123	0	3.81323	3.44499	1.62881	0.14068	1.3703	0.00654231	1.68902
124	0	7.54014	6.57422	-3.15531	-1.91764	-3.06412	0.272769	0.852721
203	0	7.22978	6.43252	-2.66701	-1.94407	3.0984	0.206275	1.0283
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.75825	3.72495	-0.0494415	0.496687	-3.03753	0.00815382	-1.38891
123	0	3.83389	3.46361	1.63771	0.141467	1.3806	-0.0119161	1.68658
124	0	7.52957	6.56491	-3.15094	-1.9152	-3.06887	0.269365	0.858463
203	0	7.23942	6.44105	-2.67053	-1.94691	3.10141	0.206522	1.02516
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.75101	3.71779	-0.0495813	0.495608	-3.03711	0.00801792	-1.38943
123	0	3.82043	3.45149	1.63189	0.140839	1.37154	0.0096187	1.68679
124	0	7.54018	6.57411	-3.15539	-1.91805	-3.06955	0.266312	0.855345
203	0	7.2021	6.40777	-2.65682	-1.93702	3.09711	0.211214	1.03223
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.74717	3.71398	-0.0498	0.495072	-3.03639	0.0146212	-1.39023
123	0	3.81981	3.45091	1.63167	0.140808	1.37111	0.00933684	1.68648
124	0	7.57686	6.60566	-3.17136	-1.9278	-3.05766	0.272199	0.845186
203	0	7.22303	6.4261	-2.66503	-1.94295	3.09417	0.214933	1.03161
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	1	3.74823	3.71504	-0.0498119	0.495174	-3.03746	0.0133064	-1.39002
123	0	3.81468	3.44624	1.62956	0.140417	1.37321	-0.000584183	1.68748
124	0	7.56299	6.59354	-3.1655	-1.92451	-3.05947	0.272841	0.845348
203	0	7.23385	6.43556	-2.66916	-1.94624	3.09921	0.217649	1.03285
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.75348	3.72026	-0.0500129	0.495731	-3.03658	0.0117928	-1.38925
123	0	3.81482	3.44634	1.62967	0.140437	1.37459	-0.00219053	1.68696
124	0	7.56545	6.59573	-3.16646	-1.92508	-3.06597	0.267594	0.84818
203	0	7.27713	6.47388	-2.68545	-1.95802	3.10146	0.210743	1.02852
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.74938	3.71621	-0.0498672	0.495165	-3.03669	0.013946	-1.38962
123	0	3.82082	3.45155	1.63271	0.140619	1.37671	-0.00580841	1.6874
124	0	7.54402	6.57711	-3.15736	-1.9196	-3.06855	0.269342	0.855318
203	0	7.28016	6.47662	-2.68657	-1.95872	3.09869	0.209647	1.02923
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.74453	3.7114	-0.0497474	0.494493	-3.0369	0.00518751	-1.39003
123	0	3.81746	3.44844	1.63143	0.140225	1.37388	-0.0025945	1.68828
124	0	7.53643	6.57048	-3.15413	-1.91784	-3.06431	0.272431	0.856731
203	0	7.18285	6.39015	-2.65043	-1.93249	3.08867	0.221037	1.04388
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.74389	3.71078	-0.0496284	0.494315	-3.03345	0.00942773	-1.38911
123	0	3.81601	3.44695	1.63121	0.140045	1.37601	0.000538895	1.68735
124	0	7.52147	6.55737	-3.14793	-1.91414	-3.0634	0.277356	0.862284
203	0	7.12892	6.34193	-2.63066	-1.91859	3.07829	0.217425	1.04987
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.7384	3.70534	-0.0493733	0.493604	-3.03512	0.0100732	-1.39029
123	0	3.81598	3.44665	1.63178	0.139984	1.37806	-0.00165782	1.68742
124	0	7.58761	6.61489	-3.17504	-1.93239	-2.42202	-0.934972	0.159414
203	0	7.26961	6.4671	-2.68245	-1.95658	3.09955	0.205722	1.02464
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.74519	3.71209	-0.0491914	0.494386	-3.03425	0.0170629	-1.38909
123	0	3.81184	3.44267	1.63053	0.139739	1.37111	0.00466609	1.68647
124	0	7.57409	6.60321	-3.16896	-1.92929	-2.4264	-0.937156	0.15363
203	0	7.23532	6.43677	-2.66905	-1.9478	3.0911	0.201177	1.03778
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.73968	3.70663	-0.0491355	0.49365	-3.03483	0.0110928	-1.38967
123	0	3.80998	3.44089	1.62995	0.139635	1.37333	0.0040691	1.68801
124	0	7.61651	6.63996	-3.18738	-1.93979	-3.04928	0.270782	0.830385
203	0	7.27613	6.47285	-2.68424	-1.95936	3.09862	0.198265	1.02467
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.74044	3.7074	-0.0490098	0.493653	-3.03283	0.0147309	-1.38929
123	0	3.80458	3.43582	1.62806	0.139222	1.36926	0.00693115	1.68779
124	0	7.55055	6.58236	-3.15984	-1.92319	-3.0595	0.270505	0.847697
203	0	7.15618	6.36612	-2.63972	-1.92752	3.08442	0.206555	1.04421
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.73854	3.70554	-0.048924	0.49324	-3.03175	0.0131314	-1.38967
123	0	3.80469	3.43558	1.62886	0.138941	1.3715	0.00174615	1.68839
124	0	7.49159	6.53068	-3.13459	-1.91008	-2.42991	-0.94954	0.12966
203	0	7.19341	6.39899	-2.65365	-1.93811	3.09067	0.20449	1.04506
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.74091	3.7079	-0.0489183	0.493444	-3.03341	0.0120694	-1.3896
123	0	3.80772	3.43814	1.63054	0.138949	1.3745	0.00779359	1.68899
124	0	7.47332	6.51457	-3.12765	-1.90491	-3.07726	0.271895	0.874723
203	0	7.21317	6.41628	-2.66091	-1.94438	3.0961	0.207527	1.03603
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.74026	3.70727	-0.0486863	0.493246	-3.03462	0.0132717	-1.3894
123	0	3.80101	3.43175	1.62837	0.138452	1.36877	0.00980546	1.68958
124	0	7.62212	6.64417	-3.18921	-1.94436	-2.40986	-0.929061	0.18727
203	0	7.23423	6.43495	-2.66858	-1.95045	3.09189	0.195513	1.03451
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
129	0	3.73885	3.70591	-0.048453	0.492793	-3.03439	0.014536	-1.38918
123	0	3.81072	3.44036	1.6329	0.138544	1.36933	0.00664676	1.689
124	0	7.52447	6.55906	-3.14813	-1.91979	-2.41266	-0.941828	0.156172
203	0	7.2398	6.43976	-2.67056	-1.95252	3.09558	0.203144	1.02694
