frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
15	17	0	1.86918	1.6843	0.589137	-0.556676	-0.290299	0.412923	0.27418
15	20	0	2.03602	1.79217	0.607234	-0.751494	-0.299852	0.402845	0.719112
15	22	0	1.91855	1.75837	0.185197	-0.744761	0.245508	-0.265144	0.690494
15	21	0	1.94981	1.74284	0.398715	-0.778012	-0.0173302	0.0629759	0.658662
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
16	129	1	3.74512	3.66479	-0.488703	0.596989	-3.06233	-0.122408	-1.40562
16	123	0	3.85291	3.64651	1.21063	0.286923	1.34076	0.0632953	1.55978
16	8	0	1.92473	1.89202	0.351304	-0.0376641	-0.29422	0.400013	-1.00647
16	9	0	1.84798	1.83525	0.169524	-0.134628	-0.652929	0.146303	-0.903854
16	11	0	1.80675	1.74207	0.449373	-0.166236	-0.288423	0.401538	-0.579946
16	10	0	1.8587	1.83515	0.025043	-0.293925	-0.990745	-0.129696	-0.900257
16	13	0	1.95663	1.79748	0.709549	-0.306587	-0.186617	0.82849	-0.212261
16	14	0	1.7839	1.66605	0.533386	-0.349408	-0.285181	0.413379	-0.153802
16	15	0	1.72061	1.6351	0.335511	-0.417585	-0.352301	-0.0288751	-0.163593
16	17	0	1.8713	1.68594	0.589971	-0.557966	-0.290433	0.414329	0.274896
16	20	0	2.03571	1.79172	0.607101	-0.751833	-0.301426	0.404131	0.721408
16	22	0	1.92016	1.75957	0.185773	-0.745938	0.245577	-0.26389	0.690995
16	21	0	1.95106	1.74368	0.399315	-0.778952	-0.0167272	0.063305	0.659913
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
17	129	1	3.7448	3.66448	-0.488655	0.596922	-3.06157	-0.12115	-1.40525
17	123	0	3.85264	3.64624	1.21053	0.28694	1.34056	0.067593	1.55971
17	8	0	1.92588	1.89305	0.351963	-0.0384441	-0.295607	0.401314	-1.00341
17	9	0	1.84686	1.83404	0.169881	-0.135428	-0.652664	0.148193	-0.901839
