frameId	detectionId	distance	projX	projY	projZ
14243	300	5.008557778052738	4.898023147709363	-1.0030911259583624	-0.2980410267386745
14244	300	5.04335681416683	4.9325510409929745	-1.0100298558265282	-0.2919381327287541
14245	300	5.06964563171059	4.958786596424359	-1.0153427131318518	-0.2842912188838232
14246	300	5.107731759353267	4.996253579729934	-1.0240830914438326	-0.2786175054814328
14247	300	5.118803928786852	5.0069172346654645	-1.028974377849163	-0.272296155506436
14248	300	5.130567699546709	5.018141870561586	-1.0343256186230354	-0.2667350768248363
14249	300	5.143305848801378	5.030093258926884	-1.0407528050275965	-0.26189780380897937
14250	300	5.168628753209108	5.054313212168842	-1.0498237382671176	-0.25789777115414225
14251	300	5.175835305467225	5.060497009393433	-1.0563968510344357	-0.2542967171743163
14252	300	5.194317142184002	5.0775960525428365	-1.0656490767639593	-0.2516762721833231
14253	300	5.206827791500014	5.088536830664767	-1.0749400167899616	-0.2497048930411435
14254	300	5.20645809617904	5.08668586335938	-1.0823228012997168	-0.247810791845005
14255	300	5.211086999953543	5.089526015768284	-1.091432110223271	-0.2468372027799061
14256	300	5.228123711250996	5.104463959489718	-1.1030982496671475	-0.2467781959507649
14257	300	5.233904968439334	5.108220858638583	-1.1130432880755698	-0.24693221113003624
14258	300	5.226401027459002	5.098782413302956	-1.1209801155879568	-0.2471622585942456
14259	300	5.232577522149477	5.1027750923541015	-1.1314118849689914	-0.2479133491876699
14260	300	5.232515428361145	5.100500351273633	-1.1411232894215666	-0.24890060874707776
14261	300	5.236108467101466	5.101710715576223	-1.1518340865628107	-0.25031558253217195
14262	300	5.235736273283271	5.0989251693670745	-1.1621340962007132	-0.2516759484275701
14263	300	5.234877268168012	5.095544610826164	-1.1727537596286537	-0.2530093894294784
14264	300	5.245780502032809	5.10368576724957	-1.1856060870625251	-0.2548389118679346
14265	300	5.2370743570147775	5.092652212595204	-1.1942673127291432	-0.256060243297606
14266	300	5.240019780239888	5.09277445892114	-1.2061318387765092	-0.2582665200047935
14267	300	5.242642117610362	5.092735685074425	-1.2172891179432752	-0.25989770804774714
14268	300	5.231401221304256	5.079066901855847	-1.2257135649265458	-0.26127457107641394
14269	300	5.231251299760441	5.076318242467874	-1.2359891804300158	-0.26327553682997706
14270	300	5.2333164029225525	5.075572427471808	-1.2472704740421592	-0.2654834668464688
14271	300	5.228323762321339	5.06780766590961	-1.257395362565045	-0.2676784025685853
14272	300	5.2290303692973135	5.065364280301017	-1.2694716337566376	-0.2707121755137972
14273	300	5.228666940021943	5.061746005427541	-1.2816326089192789	-0.2740496341386497
14274	300	5.216386990251099	5.046511931830197	-1.2910215318487357	-0.2769006288532451
14275	300	5.212610529913482	5.0391177270532195	-1.3036270779665509	-0.2813494465167556
14276	300	5.198128235638834	5.02126526544978	-1.3138383039447692	-0.2850635003306825
14277	300	5.18874110072935	5.008554357879904	-1.3244614642083938	-0.2884775283920915
14278	300	5.182193429419545	4.998206021393202	-1.336894425104538	-0.2928798452476083
14279	300	5.165843966151996	4.978346711707278	-1.3468999879645362	-0.2964259149997657
